oldEstId,n_distinct_estId,same_name_normalized,same_address_normalized,same_location_within_100m,time_ranges_sequential_non_overlapping,names_raw,addresses_raw
10536929,2,True,True,True,False,KIVA'S BAGEL BAKERY & RESTAURANT,1027 Steeles Ave W None M2R 2S9 ; 1027 STEELES AVE W None M2R 2S9
10543431,2,True,True,True,False,Heritage Child Care & Early Learning Milliken Site,130 Port Royal Trl None M1V 2T4 ; 130 PORT ROYAL TRL None M1V 2T4
10544242,2,True,True,True,False,Scarborough Pizza & Kabob,2157 Lawrence Ave E None M1P 2P5 ; 2157 LAWRENCE AVE E None M1P 2P5
10545056,2,True,True,True,False,SHOUSHIN,3328 Yonge St None M4N 2M4 ; 3328 YONGE ST None M4N 2M4
10547592,2,True,True,True,False,SUBWAY,1763 Eglinton Ave W None M6E 2H7 ; 1763 EGLINTON AVE W None M6E 2H7
10548607,2,True,True,True,False,THE KEG STEAKHOUSE & BAR,25 The West Mall None M9C 1B8 ; 25 THE WEST MALL None M9C 1B8
10549974,2,True,True,True,False,MCDONALD'S,344 Bathurst St None M5T 2S3 ; 344 BATHURST ST None M5T 2S3
10552839,2,True,True,True,False,STARBUCKS,6355 Yonge St None M2M 3X8 ; 6355 YONGE ST None M2M 3X8
10554609,2,True,True,True,False,Simit The Big Bagel,"1085 Bellamy Rd N 22 M1H 3C7 ; 1085 BELLAMY RD N, Unit-22 None M1H 3C7"
10555554,2,True,True,True,False,SHELL,8301 Sheppard Ave E None M1B 5P7 ; 8301 SHEPPARD AVE E None M1B 5P7
10556201,2,True,True,True,False,Delicious Paradise Kitchen,633 Silver Star Blvd None M1V 5N1 ; 633 SILVER STAR BLVD None M1V 5N1
10557492,2,True,True,True,False,RANCHO RELAXO,1635 Dupont St None M6P 3S9 ; 1635 DUPONT ST None M6P 3S9
10558273,2,True,True,True,False,DOMINO'S PIZZA,"10 Mallard Rd Unit-52 M3B 0A7 ; 10 MALLARD RD, Unit-52 None M3B 0A7"
10560333,2,True,True,True,False,DIEFENBAKER ELEMENTARY SCHOOL,175 Plains Rd None M4J 2R2 ; 175 PLAINS RD None M4J 2R2
10562216,2,True,True,True,False,MINISTRY OF TRANSPORT Cafeteria,145 Sir William Hearst Ave None M3M 0B6 ; 145 SIR WILLIAM HEARST AVE None M3M 0B6
10562861,2,True,True,True,False,Caribbean Coast Restaurant & Lounge,2570 Eglinton Ave E None M1K 2R5 ; 2570 EGLINTON AVE E None M1K 2R5
10563025,2,True,True,True,False,BAKE CODE,4910 Yonge St None M2N 5N5 ; 4910 YONGE ST None M2N 5N5
10564468,2,True,True,True,False,BROTHERS PIZZA,976A Pape Ave None M4K 3V7 ; 976A PAPE AVE None M4K 3V7
10564648,2,True,True,True,False,SIMI AFRICAN FOODS,50 Eddystone Ave None M3N 1H4 ; 50 EDDYSTONE AVE None M3N 1H4
10565868,2,True,True,True,False,DOWNSVIEW MARKET & CONVENIENCE,1381 Wilson Ave None M3M 1H7 ; 1381 WILSON AVE None M3M 1H7
10567056,2,True,True,True,False,SAVOURS FRESH MARKET,3011 Bathurst St None M6B 3B5 ; 3011 BATHURST ST None M6B 3B5
10567730,2,True,True,True,False,LAVELLE,621 King St W None M5V 1M5 ; 621 KING ST W None M5V 1M5
10568458,2,True,True,True,False,BANH MI BOYS,2365 Yonge St None M4P 2C8 ; 2365 YONGE ST None M4P 2C8
10568571,2,True,True,True,False,CHERRY STREET BAR-B-QUE,275 Cherry St None M5A 3L3 ; 275 CHERRY ST None M5A 3L3
10569411,2,True,True,True,False,ASTRO VARIETY & GIFTS,2894 Dufferin St None M6B 3S6 ; 2894 DUFFERIN ST None M6B 3S6
10572609,2,True,True,True,False,EDIBLE ARRANGEMENT,3200 Dufferin St None M6A 3B2 ; 3200 DUFFERIN ST None M6A 3B2
10573779,2,True,True,True,False,WENDY'S,4700 Keele St None M3J 1P3 ; 4700 KEELE ST None M3J 1P3
10574478,2,True,True,True,False,LA DIPERIE,372 Danforth Ave None M4K 1N8 ; 372 DANFORTH AVE None M4K 1N8
10577100,2,True,True,True,False,BASKIN ROBBINS ICE CREAM,"1448 Lawrence Ave E Unit-6B M4A 2V6 ; 1448 LAWRENCE AVE E, Unit-6B None M4A 2V6"
10577500,2,True,True,True,False,Al-Nour Halal Meat and Grocery,"5650 Sheppard Ave E Unit-1 M1B 5P6 ; 5650 SHEPPARD AVE E, Unit-1 None M1B 5P6"
10577931,2,True,True,True,False,Our Lady of Fatima YMCA,3176 St Clair Ave E None M1L 1V6 ; 3176 ST CLAIR AVE E None M1L 1V6
10578491,2,True,True,True,False,RENE GORDON SCHOOL AGE (YMCA),20 Karen Rd None M3A 3L6 ; 20 KAREN RD None M3A 3L6
10580902,2,True,True,True,False,THE FRIENDLY BUTCHER-GOOD'N READY,224 Vaughan Rd None M6C 2M6 ; 224 VAUGHAN RD None M6C 2M6
10581603,2,True,True,True,False,DAWES CAFE,466 Dawes Rd None M4B 2E9 ; 466 DAWES RD None M4B 2E9
10583194,2,True,True,True,False,AROMA ESPRESSO BAR,8 Park Home Ave None None ; 8 PARK HOME AVE None None
10583948,2,True,True,True,False,STARBUCKS,2 St Clair Ave E None M4T 2T5 ; 2 ST CLAIR AVE E None M4T 2T5
10584270,2,True,True,True,False,Pine House Cafe,"5651 Steeles Ave E Unit-21 M1V 5P6 ; 5651 STEELES AVE E, Unit-21 None M1V 5P6"
10584445,2,True,True,True,False,DALDONGNAE,6034 Yonge St None M2M 3W5 ; 6034 YONGE ST None M2M 3W5
10585299,2,True,True,True,False,ALLWYN'S,"4750 Yonge St Unit-135 M2N 5M6 ; 4750 YONGE ST, Unit-135 None M2N 5M6"
10587146,2,True,True,True,False,WESTON BBQ RESTAURANT,1872 Weston Rd None M9N 1W1 ; 1872 WESTON RD None M9N 1W1
10587239,2,True,True,True,False,The Scott Mission Food Bank - 1550 O'Connor Dr,1550 O'Connor Dr None M4B 2V3 ; 1550 O'CONNOR DR None M4B 2V3
10587496,2,False,True,True,False,MIMI'S CONVENIENCE ; MIMI' CONVENIENCE,1686 Danforth Ave None M4C 1H8 ; 1686 DANFORTH AVE None M4C 1H8
10587510,2,True,True,True,False,ROLLTATION,2291 Yonge St None M4P 2C6 ; 2291 YONGE ST None M4P 2C6
10587651,2,True,True,True,False,241 PIZZA,1349 St Clair Ave W None M6E 1C5 ; 1349 ST CLAIR AVE W None M6E 1C5
10590073,2,True,True,True,False,THE POP STAND,1686 Danforth Ave None M4C 1H8 ; 1686 DANFORTH AVE None M4C 1H8
10590079,2,True,True,True,False,Domino's Pizza,"5005 Steeles Ave E Unit-109 M1V 5K1 ; 5005 STEELES AVE E, Unit-109 None M1V 5K1"
10590289,2,True,True,True,False,SUBWAY,1008 Eglinton Ave W None M6C 2C5 ; 1008 EGLINTON AVE W None M6C 2C5
10593662,2,True,True,True,False,THE GELATO SHOP,75 Yorkville Ave None M5R 1B8 ; 75 YORKVILLE AVE None M5R 1B8
10594913,2,True,True,True,False,SUSHI ZUKI,2030 Eglinton Ave W None M6E 2K3 ; 2030 EGLINTON AVE W None M6E 2K3
10594923,2,True,True,True,False,ESTO ES COLOMBIA RESTAURANT,2848 Dufferin St None M6B 3S3 ; 2848 DUFFERIN ST None M6B 3S3
10595395,2,True,True,True,False,CANO RESTAURANT,"1108 St Clair Ave W FLOOR-1 M6E 1A7 ; 1108 ST CLAIR AVE W, FLOOR-1 None M6E 1A7"
10597616,2,True,True,True,False,SI LOM THAI BISTRO,534 Church St None M4Y 2E1 ; 534 CHURCH ST None M4Y 2E1
10597686,2,True,True,True,False,THE ENTERTAINMENT KITCHEN,1561 Eglinton Ave W None M6E 2G9 ; 1561 EGLINTON AVE W None M6E 2G9
10597918,2,True,True,True,False,KINTON RAMEN,90 Eglinton Ave E None M4P 2Y3 ; 90 EGLINTON AVE E None M4P 2Y3
10601748,2,True,True,True,False,WHAT A BAGEL,4884 Dufferin St None M3H 5S8 ; 4884 DUFFERIN ST None M3H 5S8
10603092,2,True,True,True,False,ANTICA FOOD MART,"360 Hullmar Dr Unit-1 M3N 2X7 ; 360 HULLMAR DR, Unit-1 None M3N 2X7"
10605487,2,True,True,True,False,Rob's Good Food,813 O'Connor Dr None M4B 2S7 ; 813 O'CONNOR DR None M4B 2S7
10605775,2,True,True,True,False,HOKI POKE,563 Yonge St None M4Y 1Z2 ; 563 YONGE ST None M4Y 1Z2
10606006,2,True,True,True,False,Gong Cha,"60 Town Centre Crt Unit-CU4 M1P 0B1 ; 60 TOWN CENTRE CRT, Unit-CU4 None M1P 0B1"
10607419,2,False,True,True,False,HARISON'S ICE CREAM - QE 07 - CNE 2026 ; HARISON'S ICE CREAM - QE 143 - CNE 2024,"180 Princes Blvd 143 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 143 CNE 2023 None M6K 3C3"
10607705,2,False,True,True,False,CARMICHAEL SMOKED MEATS - QE 216 - CNE 2026 ; CARMICHAEL SMOKED MEATS - QE 216 - CNE 2024,"180 Princes Blvd 709 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 709 CNE 2023 None M6K 3C3"
10607716,2,False,True,True,False,BRITISH BAKED GOOD - QE 314 - CNE 2026 ; BRITISH BAKED GOOD - QE 314 - CNE 2024,"180 Princes Blvd 719 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 719 CNE 2023 None M6K 3C3"
10607723,2,False,True,True,False,OH! FUDGE FANATICS - QE 438 - CNE 2026 ; OH! FUDGE FANATICS - QE 438 - CNE 2024,"180 Princes Blvd 438 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 438 CNE 2023 None M6K 3C3"
10612234,2,True,True,True,False,WILD WING,"1571 Sandhurst Crcl Unit-106 C M1V 1V2 ; 1571 SANDHURST CRCL, Unit-106 C None M1V 1V2"
10613107,2,True,True,True,False,TURTLE JACKS,925 Dixon Rd None M9W 1J8 ; 925 DIXON RD None M9W 1J8
10613232,2,True,True,True,False,WING MACHINE,"2739 Eglinton Ave E Unit-3 M1K 2S2 ; 2739 EGLINTON AVE E, Unit-3 None M1K 2S2"
10614503,2,True,True,True,False,ROYAL CANADIAN LEGION BR 643 FLIGHT LIEUTENANT DAVID HORNELL VC,110 Jutland Rd None M8Z 2H1 ; 110 JUTLAND RD None M8Z 2H1
10615055,2,True,True,True,False,FLEUR DU JOUR,603 St Clair Ave W None M6C 1A3 ; 603 ST CLAIR AVE W None M6C 1A3
10615246,2,True,True,True,False,STARBUCKS COFFEE CO (East Side),3401 Dufferin St None M6A 2T9 ; 3401 DUFFERIN ST None M6A 2T9
10616516,2,True,True,True,False,PANAGO,44 Gerrard St W None M5G 2K2 ; 44 GERRARD ST W None M5G 2K2
10616976,2,True,True,True,False,Ginger and Onion Cuisine,"240 Alton Towers Crcl Unit-A7 M1V 4P2 ; 240 ALTON TOWERS CRCL, Unit-A7 None M1V 4P2"
10617678,2,False,True,True,False,Tuxedo Mart ; DAISY MART,42 Tuxedo Crt None M1G 3S3 ; 42 TUXEDO CRT None M1G 3S3
10618804,2,True,True,True,False,KFC,1364 Queen St E None M4L 1C8 ; 1364 QUEEN ST E None M4L 1C8
10618856,2,True,True,True,False,POPEYE'S LOUISIANA KITCHEN,"3790 Bathurst St Bldg-A M3H 3M9 ; 3790 BATHURST ST, Bldg-A None M3H 3M9"
10620166,2,True,True,True,False,BUD'S COFFEE,1966 Queen St E None M4L 1H8 ; 1966 QUEEN ST E None M4L 1H8
10621196,2,True,True,True,False,FEARLESS MEAT,884 Kingston Rd None M4E 1S3 ; 884 KINGSTON RD None M4E 1S3
10622770,2,True,True,True,False,NOON MOMENT,1993 Finch Ave W None M3N 2V3 ; 1993 FINCH AVE W None M3N 2V3
10623835,2,True,True,True,False,WHITE GOLD FOOD,310 Eddystone Ave None None ; 310 EDDYSTONE AVE None None
10624211,2,True,True,True,False,PIZZA NOVA,"526 Church St Bldg-0 M4Y 2E1 ; 526 CHURCH ST, Bldg-0 None M4Y 2E1"
10624606,2,True,True,True,False,GARLEEK KITCHEN,1500 Queen St W None M6R 1A4 ; 1500 QUEEN ST W None M6R 1A4
10624737,2,True,True,True,False,JUNCTION CRAFT BREWING,150 Symes Rd None M6N 3T1 ; 150 SYMES RD None M6N 3T1
10626289,2,True,True,True,False,LITTLE CAESARS,2432 Eglinton Ave E None M1K 2P8 ; 2432 EGLINTON AVE E None M1K 2P8
10626632,2,True,True,True,False,Popeyes Louisiana Kitchen,1780 Markham Rd None M1B 2W2 ; 1780 MARKHAM RD None M1B 2W2
10626750,2,True,True,True,False,HAILED COFFEE,44 Gerrard St W None M5G 2K2 ; 44 GERRARD ST W None M5G 2K2
10626887,2,True,True,True,False,FRUIT OF THE LAND,2901 Bayview Ave None M2K 1E6 ; 2901 BAYVIEW AVE None M2K 1E6
10626969,2,True,True,True,False,UMAMI POKE,1246 Yonge St None M4T 1W5 ; 1246 YONGE ST None M4T 1W5
10627096,2,True,True,True,False,DELYSEES,20 Logan Ave None M4M 2M8 ; 20 LOGAN AVE None M4M 2M8
10627798,2,True,True,True,False,GRILL GATE,832 Sheppard Ave W None M3H 2T1 ; 832 SHEPPARD AVE W None M3H 2T1
10628450,2,True,True,True,False,FRUITFUL MARKET,321 Carlaw Ave None M4M 2S1 ; 321 CARLAW AVE None M4M 2S1
10628778,2,True,True,True,False,MOSAIC MEATS,62 Eddystone Ave None M3N 1H4 ; 62 EDDYSTONE AVE None M3N 1H4
10628958,2,True,True,True,False,RAHIM BAKERY,565 Markham Rd None M1H 2A3 ; 565 MARKHAM RD None M1H 2A3
10631057,2,True,True,True,False,CRESTVIEW SCHOOL AGE PROGRAM YMCA ; CRESTVIEW SCHOOL AGE PROGRAM - YMCA,101 Seneca Hill Dr None M2J 2W3 ; 101 SENECA HILL DR None M2J 2W3
10631078,2,True,True,True,False,ZAMANI MEATS,6120 Yonge St None M2M 3W7 ; 6120 YONGE ST None M2M 3W7
10632065,2,True,True,True,False,UNCLE TETSU,"39 Orfus Rd Unit-C M6A 1L7 ; 39 ORFUS RD, Unit-C None M6A 1L7"
10634484,2,True,True,True,False,SUBWAY SANDWICHES AND SALADS,15A Finch Ave W None M2N 7K4 ; 15A FINCH AVE W None M2N 7K4
10637047,2,True,True,True,False,JANCHENKOS BAKERY,2394 Bloor St W None M6S 1P5 ; 2394 BLOOR ST W None M6S 1P5
10638722,2,True,True,True,False,THE TWILIGHT CAFE,"3300 Midland Ave Unit-35 M1V 4A1 ; 3300 MIDLAND AVE, Unit-35 None M1V 4A1"
10639980,2,True,True,True,False,VILLAGE JUICERY,"3401 Dufferin St Unit-603 M6A 2T9 ; 3401 DUFFERIN ST, Unit-603 None M6A 2T9"
10640132,2,True,True,True,False,Halibut House Fish & Chips,4410 Kingston Rd None M1E 2N5 ; 4410 KINGSTON RD None M1E 2N5
10640296,2,True,True,True,False,NORTH OF BROOKLYN PIZZERIA,"511 Rogers Rd Bldg-1 M6M 1B4 ; 511 ROGERS RD, Bldg-1 None M6M 1B4"
10640301,2,True,True,True,False,LEE CHEN ASIAN BISTRO,813 Yonge St None M4W 2G9 ; 813 YONGE ST None M4W 2G9
10641242,2,True,True,True,False,TACO  BELL,"4804 Yonge St Bldg-101 M2N 5M9 ; 4804 YONGE ST, Bldg-101 None M2N 5M9"
10641497,2,True,True,True,False,Starbucks Coffee,"300 Borough Dr Unit-207 M1P 4P5 ; 300 BOROUGH DR, Unit-207 None M1P 4P5"
10641518,2,True,True,True,False,CANARY MARKET,440 Front St E None M5A 0J6 ; 440 FRONT ST E None M5A 0J6
10641600,2,True,True,True,False,NOONAN'S,141 Danforth Ave None M4K 1N2 ; 141 DANFORTH AVE None M4K 1N2
10641990,2,True,True,True,False,STARBUCKS,"1800 Sheppard Ave E Unit-1033 M2J 5A7 ; 1800 SHEPPARD AVE E, Unit-1033 None M2J 5A7"
10642447,2,True,True,True,False,COCOON COFFEE,"855 Wilson Ave Unit-O M3K 1E6 ; 855 WILSON AVE, Unit-O None M3K 1E6"
10643975,2,False,True,True,False,ICE CREAM WAFFLES-HPSC 06-CNE 2026 ; ICE CREAM WAFFLES-HPSC 06-CNE 2025,"100 Princes Blvd Unit-CNE 2022 M6K 3C3 ; 100 PRINCES BLVD, Unit-CNE 2022 None M6K 3C3"
10644144,2,False,True,True,False,PULL'D - FB 813/814 - CNE 2026 ; PULL'D - FB 813 - CNE 2025,"2 Strachan Ave FB 813 CNE 2024 M6K 3C3 ; 2 STRACHAN AVE, FB 813 CNE 2024 None M6K 3C3"
10644443,2,False,True,True,False,ALBION HILLS FARM - QE 623 - CNE 2026 ; ALBION HILLS FARM - QE 623 - CNE 2024,"180 Princes Blvd 623 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 623 CNE 2023 None M6K 3C3"
10644444,2,False,True,True,False,LITTLE SHOP OF LOBSTERS - QE 705 - CNE 2026 ; LITTLE SHOP OF LOBSTERS - QE 705 - CNE 2024,"180 Princes Blvd 705 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 705 CNE 2023 None M6K 3C3"
10645467,2,True,True,True,False,BASKIN ROBBINS,"536 Church St Bldg-1 M4Y 2E1 ; 536 CHURCH ST, Bldg-1 None M4Y 2E1"
10646205,2,True,True,True,False,COMAL Y CANELA,"1692 Jane St Unit-B M9N 2S4 ; 1692 JANE ST, Unit-B None M9N 2S4"
10646488,2,False,True,True,False,OLDE TYME KETTLE KITCHEN - QE 130 - CNE 2026 ; OLDE TYME KETTLE KITCHEN - QE 130 - CNE 2024,"180 Princes Blvd 130 CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, 130 CNE 2023 None M6K 3C3"
10647954,2,True,True,True,False,SLATE RESTAURANT,2237 Queen St E None M4E 1G1 ; 2237 QUEEN ST E None M4E 1G1
10649900,2,True,True,True,False,PEARL SUSHI JAPANESE RESTAURANT,"2391 Lake Shore Blvd W Bldg-B M8V 1B7 ; 2391 LAKE SHORE BLVD W, Bldg-B None M8V 1B7"
10650318,2,True,True,True,False,HARBOUR FISH AND CHIPS,"3034 Don Mills Rd Unit-1B M2J 3C1 ; 3034 DON MILLS RD, Unit-1B None M2J 3C1"
10651474,2,True,True,True,False,LOBLAWS,12 St Clair Ave E None M4T 1L7 ; 12 ST CLAIR AVE E None M4T 1L7
10651987,2,True,True,True,False,STORM CROW MANOR,580 Church St None M4Y 2E5 ; 580 CHURCH ST None M4Y 2E5
10652031,2,True,True,True,False,Ye Skewers Hot Pot,"3260 Midland Ave Unit-F112 M1V 0C5 ; 3260 MIDLAND AVE, Unit-F112 None M1V 0C5"
10652292,2,True,True,True,False,HI NA,769 The Queensway None M8Z 1N1 ; 769 THE QUEENSWAY None M8Z 1N1
10653398,2,True,True,True,False,THE BURGER'S PRIEST,"3280 Dufferin St Unit-0 M6A 2T5 ; 3280 DUFFERIN ST, Unit-0 None M6A 2T5"
10655377,2,True,True,True,False,BON APPETITE SERVICE MANAGEMENT INC,2 Norelco Dr None M9L 2X6 ; 2 NORELCO DR None M9L 2X6
10657638,2,True,True,True,False,RAJ MAHAL INDIAN CUISINE,"1881 Steeles Ave W Unit-14 M3H 5Y4 ; 1881 STEELES AVE W, Unit-14 None M3H 5Y4"
10657815,2,True,True,True,False,THE HEALING SOURCE PHARMACY,2209 Bloor St W None M6S 1N5 ; 2209 BLOOR ST W None M6S 1N5
10658402,2,True,True,True,False,THE GREEN ISLE,3608 Victoria Park Ave None M2H 3B2 ; 3608 VICTORIA PARK AVE None M2H 3B2
10659844,2,True,True,True,False,SECOND CUP,544 Church St None M4Y 2E1 ; 544 CHURCH ST None M4Y 2E1
10659973,2,True,True,True,False,CINNAHOLIC,319 Danforth Ave None M4K 1N7 ; 319 DANFORTH AVE None M4K 1N7
10660075,2,True,True,True,False,LIMON LOUNGE,"1089 St Clair Ave W Bldg-MAIN FLOOR M6E 1A8 ; 1089 ST CLAIR AVE W, Bldg-MAIN FLOOR None M6E 1A8"
10661131,2,True,True,True,False,NEW BAITUL MUQADDAS HALAL PIZZA,2584 Danforth Ave None M4C 1L3 ; 2584 DANFORTH AVE None M4C 1L3
10662552,2,True,True,True,False,PANN TEA,"5651 Steeles Ave E Unit-26 M1V 5P6 ; 5651 STEELES AVE E, Unit-26 None M1V 5P6"
10663719,2,True,True,True,False,MAPO GAMJATANG,"4916 Yonge St Bldg-0 M2N 5N5 ; 4916 YONGE ST, Bldg-0 None M2N 5N5"
10664752,2,True,True,True,False,KA SPACE,1183 Queen St E None M4M 1L6 ; 1183 QUEEN ST E None M4M 1L6
10667996,2,True,True,True,False,MA STARBANK,1736 Eglinton Ave W None M6E 2H6 ; 1736 EGLINTON AVE W None M6E 2H6
10668803,2,True,True,True,False,PARADISE SHAWARMA,4352 Kingston Rd None M1E 2M8 ; 4352 KINGSTON RD None M1E 2M8
10669908,2,True,True,True,False,MAISON SELBY,592 Sherbourne St None M4X 1L4 ; 592 SHERBOURNE ST None M4X 1L4
10671191,2,True,True,True,False,DAL DONG NAE,5211 Yonge St None M2N 5P7 ; 5211 YONGE ST None M2N 5P7
10671493,2,True,True,True,False,RABBA FINE FOODS,9 Isabella St None M4Y 1M7 ; 9 ISABELLA ST None M4Y 1M7
10673219,2,True,True,True,False,REVITASIZE,2631 Yonge St None M4P 2J6 ; 2631 YONGE ST None M4P 2J6
10673290,2,True,True,True,False,STARBUCKS,"2575 St Clair Ave W Bldg-1 M6N 4Z5 ; 2575 ST CLAIR AVE W, Bldg-1 None M6N 4Z5"
10674932,2,True,True,True,False,SUSHI-YA JAPAN,621 Dixon Rd None M9W 1H7 ; 621 DIXON RD None M9W 1H7
10674949,2,True,True,True,False,GRANITE CLUB- HALL OF FAME,"2350 Bayview Ave Flr-1 M2L 1E4 ; 2350 BAYVIEW AVE, Flr-1 None M2L 1E4"
10675645,2,True,True,True,False,BLOOD BROTHERS BREWING,"165 Geary Ave Unit-WEST M6H 2B8 ; 165 GEARY AVE, Unit-WEST None M6H 2B8"
10677650,2,False,True,True,False,Spirit Bar ; JIM BEAM STILLHOUSE,909 Lake Shore Blvd W None M6K 3L3 ; 909 LAKE SHORE BLVD W None M6K 3L3
10678228,2,True,True,True,False,ROSA'S PASTA EXPRESS,271 Old Kingston Rd None M1C 1B4 ; 271 OLD KINGSTON RD None M1C 1B4
10679938,2,True,True,True,False,DON CHON,834 The Queensway None M8Z 1N5 ; 834 THE QUEENSWAY None M8Z 1N5
10681139,2,True,True,True,False,241 PIZZA,"235 Dixon Rd Unit-8 M9P 2M5 ; 235 DIXON RD, Unit-8 None M9P 2M5"
10681234,2,True,True,True,False,SECOND CUP COFFEE CO.,289 King St W None M5V 1J5 ; 289 KING ST W None M5V 1J5
10682035,2,True,True,True,False,HEY JUICE,"375 Bamburgh Crcl C105 M1W 3Y1 ; 375 BAMBURGH CRCL, Unit-C105 None M1W 3Y1"
10684432,2,False,True,True,False,SAIGON PAI STARS ; SAIGON PAI,446 Parliament St None M5A 3A2 ; 446 PARLIAMENT ST None M5A 3A2
10684883,2,True,True,True,False,SALT & TOBACCO,521 Parliament St None M4X 1P3 ; 521 PARLIAMENT ST None M4X 1P3
10685247,2,False,True,True,False,YE OLDE FUDGE POT - QE 503 - CNE 2026 ; YE OLDE FUDGE POT - QE 503 - CNE 2024,"180 Princes Blvd Unit-CNE 2023 M6K 3C3 ; 180 PRINCES BLVD, Unit-CNE 2023 None M6K 3C3"
10685513,2,True,True,True,False,PIZZA HUT,2575 St Clair Ave W None M6N 4Z5 ; 2575 ST CLAIR AVE W None M6N 4Z5
10685722,2,True,True,True,False,KERNELS,"1800 Sheppard Ave E Unit-2015 M2J 5A7 ; 1800 SHEPPARD AVE E, Unit-2015 None M2J 5A7"
10686980,2,True,True,True,False,FRESHII,1853 Avenue Rd None M5M 3Z4 ; 1853 AVENUE RD None M5M 3Z4
10687212,2,True,True,True,False,OSMOW'S,2583 St Clair Ave W None M6N 4Z5 ; 2583 ST CLAIR AVE W None M6N 4Z5
10688210,2,True,True,True,False,THE CHERIE BISTRO,"538 Church St Bldg-1 M4Y 2E1 ; 538 CHURCH ST, Bldg-1 None M4Y 2E1"
10688779,2,True,True,True,False,TUTTO PRONTO,1551 Bayview Ave None M4G 3B5 ; 1551 BAYVIEW AVE None M4G 3B5
10689529,2,True,True,True,False,FRESHLY SQUEEZED /PRESOTEA,"25 The West Mall Unit-1380B M9C 1B8 ; 25 THE WEST MALL, Unit-1380B None M9C 1B8"
10689743,2,True,True,True,False,FACE TO FACE GAMES TORONTO,1398 Danforth Ave None M4J 1M9 ; 1398 DANFORTH AVE None M4J 1M9
10690178,2,True,True,True,False,SUBWAY,936 Dixon Rd None M9W 1J9 ; 936 DIXON RD None M9W 1J9
10691532,2,True,True,True,False,VIVA SHAWARMA,3030 Don Mills Rd E None M2J 3C1 ; 3030 DON MILLS RD E None M2J 3C1
10691751,2,True,True,True,False,TOKYO SUSHI,751 The Queensway None M8Z 1M8 ; 751 THE QUEENSWAY None M8Z 1M8
10694005,2,True,True,True,False,TAV'S,589 College St None M6G 1B2 ; 589 COLLEGE ST None M6G 1B2
10694939,2,True,True,True,False,MUHAMMAD HALAL MEAT AND SUPERMARKET,"4352 Kingston Rd Unit-3-4 M1E 2M8 ; 4352 KINGSTON RD, Unit-3-4 None M1E 2M8"
10695215,2,False,True,True,False,YETI PUFFS  - ECC 03 (4312) - CNE 2026 ; YETI PUFF NITRO SNACKS - ECC 4312 - CNE 2025,"100 Princes Blvd 4312 CNE 2023 M6K 3C3 ; 100 PRINCES BLVD, 4312 CNE 2023 None M6K 3C3"
10695599,2,True,True,True,False,Tim Hortons,240 Alton Towers Crcl None M1V 4P2 ; 240 ALTON TOWERS CRCL None M1V 4P2
10696923,2,True,True,True,False,ABURI HANA,102 Yorkville Ave None M5R 1B9 ; 102 YORKVILLE AVE None M5R 1B9
10697261,2,True,True,True,False,NUTBAR,"899 Queen St E Unit-3 M4M 1J4 ; 899 QUEEN ST E, Unit-3 None M4M 1J4"
10699249,2,True,True,True,False,CAFE LANDWER,1912 Avenue Rd None M5M 4A1 ; 1912 AVENUE RD None M5M 4A1
10699509,2,True,True,True,False,BLACK DOG CAFE,878 Kingston Rd None M4E 1S3 ; 878 KINGSTON RD None M4E 1S3
10699547,2,True,True,True,False,HAIRY TARANTULA,3456 Yonge St None M4N 2N4 ; 3456 YONGE ST None M4N 2N4
10700054,2,True,True,True,False,LIGHTHOUSE  971,971 Kingston Rd None M4E 1S8 ; 971 KINGSTON RD None M4E 1S8
10700139,2,True,True,True,False,CARMELITAS RESTAURANT,2982 Dundas St W None M6P 1Z3 ; 2982 DUNDAS ST W None M6P 1Z3
10700574,2,True,True,True,False,CHESTER'S CHICKEN/ YOUNG'S FOOD MART,"4190 Kingston Rd Unit-4 M1E 4W1 ; 4190 KINGSTON RD, Unit-4 None M1E 4W1"
10702353,2,True,True,True,False,BOMOU,1636 Bayview Ave None M4G 3B7 ; 1636 BAYVIEW AVE None M4G 3B7
10706707,2,True,True,True,False,ABA'S BAGEL COMPANY,"884 Eglinton Ave W Unit-A M6C 2B6 ; 884 EGLINTON AVE W, Unit-A None M6C 2B6"
10708131,2,True,True,True,False,SMOKE 'N' ROTI,3320 Keele St None M3M 2H7 ; 3320 KEELE ST None M3M 2H7
10709276,2,True,True,True,False,STARBUCKS COFFEE,"3300 Dufferin St Unit-D M6A 2T5 ; 3300 DUFFERIN ST, Unit-D None M6A 2T5"
10712809,2,True,True,True,False,ONE RESTAURANT,"4750 Yonge St Unit-141 M2N 5M6 ; 4750 YONGE ST, Unit-141 None M2N 5M6"
10712816,2,True,True,True,False,DALDONGNAE KOREAN BBQ,4771 Steeles Ave E None M1V 4S5 ; 4771 STEELES AVE E None M1V 4S5
